plot,type,year,month,value
FS_12,tmax,1949,9,16.57099915
FS_12,tmax,1949,10,9.517999649
FS_12,tmax,1949,11,8.112999916
FS_12,tmax,1949,12,1.340000033
FS_12,tmax,1950,1,-5.481999874
FS_12,tmax,1950,2,1.636000037
FS_12,tmax,1950,3,1.057999969
FS_12,tmax,1950,4,7.287000179
FS_12,tmax,1950,5,10.83699989
FS_12,tmax,1950,6,15.08199978
FS_12,tmax,1950,7,21.88299942
FS_12,tmax,1950,8,20.98800087
FS_12,tmax,1950,9,14.60299969
FS_12,tmax,1950,10,10.45100021
FS_12,tmax,1950,11,5.721000195
FS_12,tmax,1950,12,3.200999975
FS_12,tmax,1951,1,-1.463000059
FS_12,tmax,1951,2,-0.940999985
FS_12,tmax,1951,3,1.526000023
FS_12,tmax,1951,4,7.605000019
FS_12,tmax,1951,5,10.43500042
FS_12,tmax,1951,6,16.80800056
FS_12,tmax,1951,7,21.49799919
FS_12,tmax,1951,8,19.66900063
FS_12,tmax,1951,9,18.12999916
FS_12,tmax,1951,10,7.553999901
FS_12,tmax,1951,11,2.299000025
FS_12,tmax,1951,12,-2.825000048
FS_12,tmax,1952,1,-2.671999931
FS_12,tmax,1952,2,0.90200001
FS_12,tmax,1952,3,0.261000007
FS_12,tmax,1952,4,7.106999874
FS_12,tmax,1952,5,11.36299992
FS_12,tmax,1952,6,13.88500023
FS_12,tmax,1952,7,20.48600006
FS_12,tmax,1952,8,20.77599907
FS_12,tmax,1952,9,17.02000046
FS_12,tmax,1952,10,15.45400047
FS_12,tmax,1952,11,3.822000027
FS_12,tmax,1952,12,0.30399999
FS_12,tmax,1953,1,4.440000057
FS_12,tmax,1953,2,3.825999975
FS_12,tmax,1953,3,4.282999992
FS_12,tmax,1953,4,6.478000164
FS_12,tmax,1953,5,6.127999783
FS_12,tmax,1953,6,12.40100002
FS_12,tmax,1953,7,22.54899979
FS_12,tmax,1953,8,19.13299942
FS_12,tmax,1953,9,20.03000069
FS_12,tmax,1953,10,11.23400021
FS_12,tmax,1953,11,6.263999939
FS_12,tmax,1953,12,3.927999973
FS_12,tmax,1954,1,1.212000012
FS_12,tmax,1954,2,7.092999935
FS_12,tmax,1954,3,2.006999969
FS_12,tmax,1954,4,9.661999702
FS_12,tmax,1954,5,15.39700031
FS_12,tmax,1954,6,15.61900043
FS_12,tmax,1954,7,21.39100075
FS_12,tmax,1954,8,18.93199921
FS_12,tmax,1954,9,16.98999977
FS_12,tmax,1954,10,12.60000038
FS_12,tmax,1954,11,7.81400013
FS_12,tmax,1954,12,1.777999997
FS_12,tmax,1955,1,-1.299000025
FS_12,tmax,1955,2,1.069000006
FS_12,tmax,1955,3,3.765000105
FS_12,tmax,1955,4,3.792999983
FS_12,tmax,1955,5,11.31400013
FS_12,tmax,1955,6,16.46299934
FS_12,tmax,1955,7,19.47299957
FS_12,tmax,1955,8,23.42200089
FS_12,tmax,1955,9,18.01600075
FS_12,tmax,1955,10,13.5340004
FS_12,tmax,1955,11,5.287000179
FS_12,tmax,1955,12,0.996999979
FS_12,tmax,1956,1,1.027999997
FS_12,tmax,1956,2,-0.006
FS_12,tmax,1956,3,5.268000126
FS_12,tmax,1956,4,6.571000099
FS_12,tmax,1956,5,10.6590004
FS_12,tmax,1956,6,17.38400078
FS_12,tmax,1956,7,21.47100067
FS_12,tmax,1956,8,20.4090004
FS_12,tmax,1956,9,18.29500008
FS_12,tmax,1956,10,8.826999664
FS_12,tmax,1956,11,7.632999897
FS_12,tmax,1956,12,4.651000023
FS_12,tmax,1957,1,-2.391000032
FS_12,tmax,1957,2,3.681999922
FS_12,tmax,1957,3,3.969000101
FS_12,tmax,1957,4,7.059999943
FS_12,tmax,1957,5,9.222999573
FS_12,tmax,1957,6,18.66600037
FS_12,tmax,1957,7,20.90699959
FS_12,tmax,1957,8,19.87599945
FS_12,tmax,1957,9,17.94400024
FS_12,tmax,1957,10,7.190000057
FS_12,tmax,1957,11,3.740999937
FS_12,tmax,1957,12,3.691999912
FS_12,tmax,1958,1,2.256000042
FS_12,tmax,1958,2,2.825000048
FS_12,tmax,1958,3,-0.308999985
FS_12,tmax,1958,4,5.387000084
FS_12,tmax,1958,5,13.03299999
FS_12,tmax,1958,6,15.14299965
FS_12,tmax,1958,7,20.91900063
FS_12,tmax,1958,8,22.70700073
FS_12,tmax,1958,9,17.7140007
FS_12,tmax,1958,10,14.09399986
FS_12,tmax,1958,11,6.464000225
FS_12,tmax,1958,12,6.710999966
FS_12,tmax,1959,1,2.757999897
FS_12,tmax,1959,2,-0.338999987
FS_12,tmax,1959,3,6.416999817
FS_12,tmax,1959,4,11.00500011
FS_12,tmax,1959,5,9.215999603
FS_12,tmax,1959,6,19.14500046
FS_12,tmax,1959,7,24.1970005
FS_12,tmax,1959,8,21.12999916
FS_12,tmax,1959,9,14.81000042
FS_12,tmax,1959,10,13.39500046
FS_12,tmax,1959,11,8.991999626
FS_12,tmax,1959,12,3.950000048
FS_12,tmax,1960,1,-2.374000072
FS_12,tmax,1960,2,0.128999993
FS_12,tmax,1960,3,5.480000019
FS_12,tmax,1960,4,6.752999783
FS_12,tmax,1960,5,10.76399994
FS_12,tmax,1960,6,20.41699982
FS_12,tmax,1960,7,23.25300026
FS_12,tmax,1960,8,21.75799942
FS_12,tmax,1960,9,19.29199982
FS_12,tmax,1960,10,11.03100014
FS_12,tmax,1960,11,3.38499999
FS_12,tmax,1960,12,2.813999891
FS_12,tmax,1961,1,4.142000198
FS_12,tmax,1961,2,2.854000092
FS_12,tmax,1961,3,2.680000067
FS_12,tmax,1961,4,7.43900013
FS_12,tmax,1961,5,9.605999947
FS_12,tmax,1961,6,19.80400085
FS_12,tmax,1961,7,23.14500046
FS_12,tmax,1961,8,21.09300041
FS_12,tmax,1961,9,15.21800041
FS_12,tmax,1961,10,10.08300018
FS_12,tmax,1961,11,4.340000153
FS_12,tmax,1961,12,1.75
FS_12,tmax,1962,1,4.611999989
FS_12,tmax,1962,2,-0.407999992
FS_12,tmax,1962,3,0.559000015
FS_12,tmax,1962,4,9.734999657
FS_12,tmax,1962,5,8.078000069
FS_12,tmax,1962,6,17.0739994
FS_12,tmax,1962,7,20.77300072
FS_12,tmax,1962,8,20.17300034
FS_12,tmax,1962,9,18.15800095
FS_12,tmax,1962,10,11.11999989
FS_12,tmax,1962,11,6.261000156
FS_12,tmax,1962,12,4.520999908
FS_12,tmax,1963,1,1.680999994
FS_12,tmax,1963,2,5.747000217
FS_12,tmax,1963,3,1.922000051
FS_12,tmax,1963,4,0.859000027
FS_12,tmax,1963,5,10.63899994
FS_12,tmax,1963,6,13.13799953
FS_12,tmax,1963,7,19.60199928
FS_12,tmax,1963,8,20.10300064
FS_12,tmax,1963,9,17.40699959
FS_12,tmax,1963,10,11.54500008
FS_12,tmax,1963,11,4.272999763
FS_12,tmax,1963,12,4.460000038
FS_12,tmax,1964,1,0.246999994
FS_12,tmax,1964,2,3.71600008
FS_12,tmax,1964,3,2.177000046
FS_12,tmax,1964,4,6.578000069
FS_12,tmax,1964,5,8.94699955
FS_12,tmax,1964,6,13.77200031
FS_12,tmax,1964,7,21.15999985
FS_12,tmax,1964,8,21.45999908
FS_12,tmax,1964,9,16.25200081
FS_12,tmax,1964,10,15.0880003
FS_12,tmax,1964,11,2.644000053
FS_12,tmax,1964,12,0.878000021
FS_12,tmax,1965,1,1.164999962
FS_12,tmax,1965,2,4.238999844
FS_12,tmax,1965,3,3.404000044
FS_12,tmax,1965,4,4.857999802
FS_12,tmax,1965,5,9.109999657
FS_12,tmax,1965,6,14.75599957
FS_12,tmax,1965,7,20.24799919
FS_12,tmax,1965,8,18.70599937
FS_12,tmax,1965,9,13.84899998
FS_12,tmax,1965,10,15.00899982
FS_12,tmax,1965,11,3.923000097
FS_12,tmax,1965,12,0.523000002
FS_12,tmax,1966,1,0.186000004
FS_12,tmax,1966,2,0.134000003
FS_12,tmax,1966,3,5.315000057
FS_12,tmax,1966,4,10.45300007
FS_12,tmax,1966,5,14.9989996
FS_12,tmax,1966,6,16.32799911
FS_12,tmax,1966,7,20.69799995
FS_12,tmax,1966,8,23.10199928
FS_12,tmax,1966,9,17.54100037
FS_12,tmax,1966,10,13.30799961
FS_12,tmax,1966,11,4.989999771
FS_12,tmax,1966,12,2.072000027
FS_12,tmax,1967,1,2.569000006
FS_12,tmax,1967,2,5.300000191
FS_12,tmax,1967,3,2.336999893
FS_12,tmax,1967,4,0.022
FS_12,tmax,1967,5,10.24699974
FS_12,tmax,1967,6,14.56700039
FS_12,tmax,1967,7,22.53800011
FS_12,tmax,1967,8,22.9109993
FS_12,tmax,1967,9,17.83600044
FS_12,tmax,1967,10,13.10099983
FS_12,tmax,1967,11,7.204999924
FS_12,tmax,1967,12,-0.236000001
FS_12,tmax,1968,1,1.437999964
FS_12,tmax,1968,2,3.779000044
FS_12,tmax,1968,3,4.59100008
FS_12,tmax,1968,4,7.340000153
FS_12,tmax,1968,5,10.97099972
FS_12,tmax,1968,6,17.86899948
FS_12,tmax,1968,7,22.11300087
FS_12,tmax,1968,8,17.0720005
FS_12,tmax,1968,9,17.90200043
FS_12,tmax,1968,10,12.04899979
FS_12,tmax,1968,11,4.514999866
FS_12,tmax,1968,12,0.526000023
FS_12,tmax,1969,1,1.342000008
FS_12,tmax,1969,2,-1.748999953
FS_12,tmax,1969,3,2.39199996
FS_12,tmax,1969,4,6.701000214
FS_12,tmax,1969,5,13.99499989
FS_12,tmax,1969,6,14.83899975
FS_12,tmax,1969,7,21.63299942
FS_12,tmax,1969,8,23.09900093
FS_12,tmax,1969,9,18.79899979
FS_12,tmax,1969,10,8.517000198
FS_12,tmax,1969,11,7.352000237
FS_12,tmax,1969,12,2.684000015
FS_12,tmax,1970,1,1.128999949
FS_12,tmax,1970,2,4.028999805
FS_12,tmax,1970,3,4.190000057
FS_12,tmax,1970,4,3.920000076
FS_12,tmax,1970,5,12.00399971
FS_12,tmax,1970,6,16.04500008
FS_12,tmax,1970,7,22.00799942
FS_12,tmax,1970,8,22.84700012
FS_12,tmax,1970,9,17.07099915
FS_12,tmax,1970,10,10.62100029
FS_12,tmax,1970,11,6.125999928
FS_12,tmax,1970,12,-0.795000017
FS_12,tmax,1971,1,2.635999918
FS_12,tmax,1971,2,3.09800005
FS_12,tmax,1971,3,3.809999943
FS_12,tmax,1971,4,4.761000156
FS_12,tmax,1971,5,8.213000298
FS_12,tmax,1971,6,14.32800007
FS_12,tmax,1971,7,21.63100052
FS_12,tmax,1971,8,22.34900093
FS_12,tmax,1971,9,16.27799988
FS_12,tmax,1971,10,8.663999557
FS_12,tmax,1971,11,4.627999783
FS_12,tmax,1971,12,-2.313999891
FS_12,tmax,1972,1,1.136999965
FS_12,tmax,1972,2,3.539999962
FS_12,tmax,1972,3,7.43900013
FS_12,tmax,1972,4,5.114999771
FS_12,tmax,1972,5,12.31099987
FS_12,tmax,1972,6,17.13400078
FS_12,tmax,1972,7,22.20199966
FS_12,tmax,1972,8,20.87999916
FS_12,tmax,1972,9,14.86200047
FS_12,tmax,1972,10,7.894000053
FS_12,tmax,1972,11,2.948999882
FS_12,tmax,1972,12,0.130999997
FS_12,tmax,1973,1,0.372000009
FS_12,tmax,1973,2,1.305999994
FS_12,tmax,1973,3,1.075999975
FS_12,tmax,1973,4,6.525000095
FS_12,tmax,1973,5,14.56700039
FS_12,tmax,1973,6,17.88699913
FS_12,tmax,1973,7,21.46299934
FS_12,tmax,1973,8,20.07500076
FS_12,tmax,1973,9,16.93099976
FS_12,tmax,1973,10,11.14500046
FS_12,tmax,1973,11,2.040999889
FS_12,tmax,1973,12,3.569000006
FS_12,tmax,1974,1,-0.35800001
FS_12,tmax,1974,2,1.942000031
FS_12,tmax,1974,3,3.713999987
FS_12,tmax,1974,4,4.02699995
FS_12,tmax,1974,5,12.26299953
FS_12,tmax,1974,6,19.43499947
FS_12,tmax,1974,7,20.24200058
FS_12,tmax,1974,8,20.85700035
FS_12,tmax,1974,9,19.82600021
FS_12,tmax,1974,10,11.91100025
FS_12,tmax,1974,11,5.868000031
FS_12,tmax,1974,12,0.751999974
FS_12,tmax,1975,1,2.59800005
FS_12,tmax,1975,2,0.601000011
FS_12,tmax,1975,3,1.090999961
FS_12,tmax,1975,4,0.994000018
FS_12,tmax,1975,5,8.833000183
FS_12,tmax,1975,6,16.41500092
FS_12,tmax,1975,7,20.70499992
FS_12,tmax,1975,8,18.70299911
FS_12,tmax,1975,9,18.58699989
FS_12,tmax,1975,10,8.291000366
FS_12,tmax,1975,11,4.584000111
FS_12,tmax,1975,12,4.668000221
FS_12,tmax,1976,1,4.139999866
FS_12,tmax,1976,2,2.992000103
FS_12,tmax,1976,3,3.220000029
FS_12,tmax,1976,4,5.482999802
FS_12,tmax,1976,5,13.17000008
FS_12,tmax,1976,6,15.26799965
FS_12,tmax,1976,7,21.73200035
FS_12,tmax,1976,8,16.45700073
FS_12,tmax,1976,9,16.30800056
FS_12,tmax,1976,10,11.06200027
FS_12,tmax,1976,11,7.836999893
FS_12,tmax,1976,12,4.893000126
FS_12,tmax,1977,1,1.143000007
FS_12,tmax,1977,2,5.06799984
FS_12,tmax,1977,3,1.023000002
FS_12,tmax,1977,4,10.24600029
FS_12,tmax,1977,5,5.34100008
FS_12,tmax,1977,6,18.68300056
FS_12,tmax,1977,7,21.49099922
FS_12,tmax,1977,8,22.10700035
FS_12,tmax,1977,9,16.7859993
FS_12,tmax,1977,10,12.50399971
FS_12,tmax,1977,11,6.956999779
FS_12,tmax,1977,12,2.986000061
FS_12,tmax,1978,1,1.203999996
FS_12,tmax,1978,2,2.415999889
FS_12,tmax,1978,3,6.201000214
FS_12,tmax,1978,4,4.111000061
FS_12,tmax,1978,5,9.751000404
FS_12,tmax,1978,6,15.56400013
FS_12,tmax,1978,7,21.23500061
FS_12,tmax,1978,8,20.74099922
FS_12,tmax,1978,9,14.5880003
FS_12,tmax,1978,10,14.73700047
FS_12,tmax,1978,11,2.489000082
FS_12,tmax,1978,12,0.726000011
FS_12,tmax,1979,1,-1.542999983
FS_12,tmax,1979,2,0.259000003
FS_12,tmax,1979,3,4.318999767
FS_12,tmax,1979,4,6.459000111
FS_12,tmax,1979,5,11.84899998
FS_12,tmax,1979,6,17.27799988
FS_12,tmax,1979,7,20.83399963
FS_12,tmax,1979,8,18.97900009
FS_12,tmax,1979,9,19.35400009
FS_12,tmax,1979,10,11.03499985
FS_12,tmax,1979,11,3.176000118
FS_12,tmax,1979,12,4.545000076
FS_12,tmax,1980,1,2.101999998
FS_12,tmax,1980,2,3.778000116
FS_12,tmax,1980,3,1.848999977
FS_12,tmax,1980,4,7.664999962
FS_12,tmax,1980,5,9.043999672
FS_12,tmax,1980,6,12.86699963
FS_12,tmax,1980,7,20.24900055
FS_12,tmax,1980,8,19.84199905
FS_12,tmax,1980,9,15.94999981
FS_12,tmax,1980,10,12.13300037
FS_12,tmax,1980,11,7.197000027
FS_12,tmax,1980,12,5.893000126
FS_12,tmax,1981,1,3.361999989
FS_12,tmax,1981,2,3.913000107
FS_12,tmax,1981,3,2.970999956
FS_12,tmax,1981,4,9.050999641
FS_12,tmax,1981,5,11.5539999
FS_12,tmax,1981,6,18.78199959
FS_12,tmax,1981,7,22.5739994
FS_12,tmax,1981,8,23.68899918
FS_12,tmax,1981,9,18.56200027
FS_12,tmax,1981,10,9.197999954
FS_12,tmax,1981,11,5.116000175
FS_12,tmax,1981,12,3.914000034
FS_12,tmax,1982,1,-0.81099999
FS_12,tmax,1982,2,2.582000017
FS_12,tmax,1982,3,1.414999962
FS_12,tmax,1982,4,4.53000021
FS_12,tmax,1982,5,12.1590004
FS_12,tmax,1982,6,14.25800037
FS_12,tmax,1982,7,19.4640007
FS_12,tmax,1982,8,20.77899933
FS_12,tmax,1982,9,13.66800022
FS_12,tmax,1982,10,7.407999992
FS_12,tmax,1982,11,2.250999928
FS_12,tmax,1982,12,0.875999987
FS_12,tmax,1983,1,2.798000097
FS_12,tmax,1983,2,1.81099999
FS_12,tmax,1983,3,1.567000031
FS_12,tmax,1983,4,2.391000032
FS_12,tmax,1983,5,10.30099964
FS_12,tmax,1983,6,14.86499977
FS_12,tmax,1983,7,18.10400009
FS_12,tmax,1983,8,18.57699966
FS_12,tmax,1983,9,16.49200058
FS_12,tmax,1983,10,12.32299995
FS_12,tmax,1983,11,2.25999999
FS_12,tmax,1983,12,-0.137999997
FS_12,tmax,1984,1,4.401000023
FS_12,tmax,1984,2,3.217999935
FS_12,tmax,1984,3,5.830999851
FS_12,tmax,1984,4,5.619999886
FS_12,tmax,1984,5,13.16699982
FS_12,tmax,1984,6,14.72500038
FS_12,tmax,1984,7,22.49900055
FS_12,tmax,1984,8,20.70599937
FS_12,tmax,1984,9,17.97500038
FS_12,tmax,1984,10,7.383999825
FS_12,tmax,1984,11,2.035000086
FS_12,tmax,1984,12,0.425000012
FS_12,tmax,1985,1,2.977999926
FS_12,tmax,1985,2,2.845000029
FS_12,tmax,1985,3,1.342000008
FS_12,tmax,1985,4,10.52200031
FS_12,tmax,1985,5,11.70499992
FS_12,tmax,1985,6,19.51000023
FS_12,tmax,1985,7,22.07799911
FS_12,tmax,1985,8,20.21699905
FS_12,tmax,1985,9,12.8739996
FS_12,tmax,1985,10,10.89500046
FS_12,tmax,1985,11,2.447999954
FS_12,tmax,1985,12,3.368999958
FS_12,tmax,1986,1,5.547999859
FS_12,tmax,1986,2,1.830000043
FS_12,tmax,1986,3,7.056000233
FS_12,tmax,1986,4,7.313000202
FS_12,tmax,1986,5,11.95499992
FS_12,tmax,1986,6,17.91699982
FS_12,tmax,1986,7,19.03499985
FS_12,tmax,1986,8,22.6970005
FS_12,tmax,1986,9,11.4460001
FS_12,tmax,1986,10,9.850000381
FS_12,tmax,1986,11,7.392000198
FS_12,tmax,1986,12,4.090000153
FS_12,tmax,1987,1,0.412999988
FS_12,tmax,1987,2,0.981999993
FS_12,tmax,1987,3,2.519999981
FS_12,tmax,1987,4,11.93400002
FS_12,tmax,1987,5,11.82199955
FS_12,tmax,1987,6,18.21199989
FS_12,tmax,1987,7,18.92499924
FS_12,tmax,1987,8,22.31900024
FS_12,tmax,1987,9,19.86100006
FS_12,tmax,1987,10,14.36100006
FS_12,tmax,1987,11,5.581999779
FS_12,tmax,1987,12,-2.023000002
FS_12,tmax,1988,1,1.963999987
FS_12,tmax,1988,2,7.056000233
FS_12,tmax,1988,3,6.044000149
FS_12,tmax,1988,4,7.723999977
FS_12,tmax,1988,5,10.60999966
FS_12,tmax,1988,6,16.43099976
FS_12,tmax,1988,7,23.54800034
FS_12,tmax,1988,8,22.58699989
FS_12,tmax,1988,9,19.07500076
FS_12,tmax,1988,10,17.76799965
FS_12,tmax,1988,11,3.503000021
FS_12,tmax,1988,12,1.72300005
FS_12,tmax,1989,1,2.769999981
FS_12,tmax,1989,2,1.332999945
FS_12,tmax,1989,3,4.257999897
FS_12,tmax,1989,4,10.05599976
FS_12,tmax,1989,5,10.79699993
FS_12,tmax,1989,6,16.84000015
FS_12,tmax,1989,7,21.74399948
FS_12,tmax,1989,8,19.11300087
FS_12,tmax,1989,9,16.29700089
FS_12,tmax,1989,10,10.1590004
FS_12,tmax,1989,11,8.376000404
FS_12,tmax,1989,12,7.941999912
FS_12,tmax,1990,1,2.078000069
FS_12,tmax,1990,2,1.04400003
FS_12,tmax,1990,3,6.165999889
FS_12,tmax,1990,4,10.27700043
FS_12,tmax,1990,5,9.159999847
FS_12,tmax,1990,6,15.99199963
FS_12,tmax,1990,7,21.8409996
FS_12,tmax,1990,8,20.20400047
FS_12,tmax,1990,9,17.43300056
FS_12,tmax,1990,10,13.625
FS_12,tmax,1990,11,6.339000225
FS_12,tmax,1990,12,0.551999986
FS_12,tmax,1991,1,3.957999945
FS_12,tmax,1991,2,6.989999771
FS_12,tmax,1991,3,-0.377999991
FS_12,tmax,1991,4,6.053999901
FS_12,tmax,1991,5,7.850999832
FS_12,tmax,1991,6,14.13899994
FS_12,tmax,1991,7,21.99600029
FS_12,tmax,1991,8,20.45100021
FS_12,tmax,1991,9,19.74900055
FS_12,tmax,1991,10,13.81599998
FS_12,tmax,1991,11,6.901000023
FS_12,tmax,1991,12,3.463999987
FS_12,tmax,1992,1,4.032000065
FS_12,tmax,1992,2,2.63499999
FS_12,tmax,1992,3,5.347000122
FS_12,tmax,1992,4,10.30799961
FS_12,tmax,1992,5,16.06399918
FS_12,tmax,1992,6,16.45000076
FS_12,tmax,1992,7,19.26600075
FS_12,tmax,1992,8,21.8939991
FS_12,tmax,1992,9,18.72599983
FS_12,tmax,1992,10,13.22700024
FS_12,tmax,1992,11,4.93200016
FS_12,tmax,1992,12,-1.052000046
FS_12,tmax,1993,1,-0.950999975
FS_12,tmax,1993,2,-0.40200001
FS_12,tmax,1993,3,6.849999905
FS_12,tmax,1993,4,6.535999775
FS_12,tmax,1993,5,11.39299965
FS_12,tmax,1993,6,14.02299976
FS_12,tmax,1993,7,18.74900055
FS_12,tmax,1993,8,19.88899994
FS_12,tmax,1993,9,18.2159996
FS_12,tmax,1993,10,11.85299969
FS_12,tmax,1993,11,5.600999832
FS_12,tmax,1993,12,2.082999945
FS_12,tmax,1994,1,3.09100008
FS_12,tmax,1994,2,0.188999996
FS_12,tmax,1994,3,6.861999989
FS_12,tmax,1994,4,7.638000011
FS_12,tmax,1994,5,11.37699986
FS_12,tmax,1994,6,17.60199928
FS_12,tmax,1994,7,23.36100006
FS_12,tmax,1994,8,22.20700073
FS_12,tmax,1994,9,17.07699966
FS_12,tmax,1994,10,9.73900032
FS_12,tmax,1994,11,-0.578000009
FS_12,tmax,1994,12,0.833999991
FS_12,tmax,1995,1,-0.665000021
FS_12,tmax,1995,2,7.734000206
FS_12,tmax,1995,3,2.073999882
FS_12,tmax,1995,4,5.18200016
FS_12,tmax,1995,5,8.762000084
FS_12,tmax,1995,6,13.1590004
FS_12,tmax,1995,7,18.77000046
FS_12,tmax,1995,8,19.96500015
FS_12,tmax,1995,9,18.56200027
FS_12,tmax,1995,10,13.8920002
FS_12,tmax,1995,11,9.276000023
FS_12,tmax,1995,12,1.774999976
FS_12,tmax,1996,1,1.618999958
FS_12,tmax,1996,2,2.367000103
FS_12,tmax,1996,3,4.888000011
FS_12,tmax,1996,4,7.842000008
FS_12,tmax,1996,5,9.866000175
FS_12,tmax,1996,6,16.81599998
FS_12,tmax,1996,7,23.08099937
FS_12,tmax,1996,8,22.06399918
FS_12,tmax,1996,9,16.39800072
FS_12,tmax,1996,10,10.36999989
FS_12,tmax,1996,11,5.001999855
FS_12,tmax,1996,12,0.745999992
FS_12,tmax,1997,1,1.264999986
FS_12,tmax,1997,2,2.917000055
FS_12,tmax,1997,3,7.493999958
FS_12,tmax,1997,4,6.269999981
FS_12,tmax,1997,5,13.90699959
FS_12,tmax,1997,6,14.45100021
FS_12,tmax,1997,7,19.80599976
FS_12,tmax,1997,8,20.80500031
FS_12,tmax,1997,9,16.29299927
FS_12,tmax,1997,10,10.22700024
FS_12,tmax,1997,11,4.869999886
FS_12,tmax,1997,12,0.317999989
FS_12,tmax,1998,1,0.927999973
FS_12,tmax,1998,2,-1.593999982
FS_12,tmax,1998,3,4.471000195
FS_12,tmax,1998,4,4.870999813
FS_12,tmax,1998,5,6.113999844
FS_12,tmax,1998,6,13.33500004
FS_12,tmax,1998,7,21.72100067
FS_12,tmax,1998,8,22.63599968
FS_12,tmax,1998,9,15.80500031
FS_12,tmax,1998,10,8.548000336
FS_12,tmax,1998,11,2.868999958
FS_12,tmax,1998,12,1.536999941
FS_12,tmax,1999,1,2.361999989
FS_12,tmax,1999,2,1.389999986
FS_12,tmax,1999,3,3.90899992
FS_12,tmax,1999,4,4.381999969
FS_12,tmax,1999,5,11.27499962
FS_12,tmax,1999,6,15.26500034
FS_12,tmax,1999,7,20.92399979
FS_12,tmax,1999,8,19.03199959
FS_12,tmax,1999,9,18.70299911
FS_12,tmax,1999,10,15.08899975
FS_12,tmax,1999,11,7.585999966
FS_12,tmax,1999,12,3.128999949
FS_12,tmax,2000,1,0.694000006
FS_12,tmax,2000,2,2.035000086
FS_12,tmax,2000,3,5.197999954
FS_12,tmax,2000,4,9.394000053
FS_12,tmax,2000,5,12.1619997
FS_12,tmax,2000,6,19.00900078
FS_12,tmax,2000,7,20.33600044
FS_12,tmax,2000,8,21.63699913
FS_12,tmax,2000,9,16.13400078
FS_12,tmax,2000,10,9.657999992
FS_12,tmax,2000,11,2.891000032
FS_12,tmax,2000,12,4.736000061
FS_12,tmax,2001,1,1.141000032
FS_12,tmax,2001,2,-0.363999993
FS_12,tmax,2001,3,6.790999889
FS_12,tmax,2001,4,5.460999966
FS_12,tmax,2001,5,16.29800034
FS_12,tmax,2001,6,17.79800034
FS_12,tmax,2001,7,20.8560009
FS_12,tmax,2001,8,23.28899956
FS_12,tmax,2001,9,19.24699974
FS_12,tmax,2001,10,15.00199986
FS_12,tmax,2001,11,4.912000179
FS_12,tmax,2001,12,-0.512000024
FS_12,tmax,2002,1,0.634000003
FS_12,tmax,2002,2,5.017000198
FS_12,tmax,2002,3,3.559000015
FS_12,tmax,2002,4,9.010000229
FS_12,tmax,2002,5,11.1420002
FS_12,tmax,2002,6,18.68199921
FS_12,tmax,2002,7,23.59499931
FS_12,tmax,2002,8,21.47200012
FS_12,tmax,2002,9,18.17499924
FS_12,tmax,2002,10,11.54199982
FS_12,tmax,2002,11,6.245999813
FS_12,tmax,2002,12,0.103
FS_12,tmax,2003,1,6.27699995
FS_12,tmax,2003,2,2.125
FS_12,tmax,2003,3,4.873000145
FS_12,tmax,2003,4,2.845000029
FS_12,tmax,2003,5,11.94999981
FS_12,tmax,2003,6,19.03899956
FS_12,tmax,2003,7,23.60099983
FS_12,tmax,2003,8,20.22500038
FS_12,tmax,2003,9,19.09000015
FS_12,tmax,2003,10,15.60099983
FS_12,tmax,2003,11,1.625
FS_12,tmax,2003,12,0.875999987
FS_12,tmax,2004,1,1.963999987
FS_12,tmax,2004,2,0.307999998
FS_12,tmax,2004,3,9.211999893
FS_12,tmax,2004,4,8.170999527
FS_12,tmax,2004,5,11.71500015
FS_12,tmax,2004,6,18.10499954
FS_12,tmax,2004,7,21.85700035
FS_12,tmax,2004,8,20.93400002
FS_12,tmax,2004,9,17.17300034
FS_12,tmax,2004,10,9.173999786
FS_12,tmax,2004,11,4.138999939
FS_12,tmax,2004,12,3.230000019
FS_12,tmax,2005,1,2.161999941
FS_12,tmax,2005,2,2.730000019
FS_12,tmax,2005,3,4.59100008
FS_12,tmax,2005,4,6.763999939
FS_12,tmax,2005,5,10.6590004
FS_12,tmax,2005,6,13.67399979
FS_12,tmax,2005,7,23.94099998
FS_12,tmax,2005,8,22.0170002
FS_12,tmax,2005,9,15.31400013
FS_12,tmax,2005,10,11.38500023
FS_12,tmax,2005,11,6.809000015
FS_12,tmax,2005,12,2.585999966
FS_12,tmax,2006,1,1.141000032
FS_12,tmax,2006,2,3.888000011
FS_12,tmax,2006,3,-0.813000023
FS_12,tmax,2006,4,5.789000034
FS_12,tmax,2006,5,13.12199974
FS_12,tmax,2006,6,18.49399948
FS_12,tmax,2006,7,22.95800018
FS_12,tmax,2006,8,20.48600006
FS_12,tmax,2006,9,17.22900009
FS_12,tmax,2006,10,10.60499954
FS_12,tmax,2006,11,4.734000206
FS_12,tmax,2006,12,2.746000051
FS_12,tmax,2007,1,1.411999941
FS_12,tmax,2007,2,2.270999908
FS_12,tmax,2007,3,7.014999866
FS_12,tmax,2007,4,7.710000038
FS_12,tmax,2007,5,13.11900043
FS_12,tmax,2007,6,18.02599907
FS_12,tmax,2007,7,22.97299957
FS_12,tmax,2007,8,21.93099976
FS_12,tmax,2007,9,15.22700024
FS_12,tmax,2007,10,9.378000259
